symbol,Alpha,Beta,R Squared,R Squared Adj
IFIC1STMF,-0.00031639260006133317,0.8542368370338136,0.08329092755675827,0.08258846849741475
IFILISLMF1,-6.166826658444646e-06,0.6868797826368837,0.06799372916653623,0.06727954811608905
ILFSL,-0.0002784653501026533,1.8559010186678189,0.21704265866215455,0.21644269135078453
IMAMBUTTON,0.001329658510741785,0.7962908493588802,0.01853806512576739,0.017785987014752647
INTECH,0.0008745871035622956,1.0967437361238703,0.05397718284968456,0.053252261150718794
INTRACO,-0.00169568959283231,1.16260727175429,0.06372286139771777,0.06061230611996937
IPDC,0.00042810712474548884,1.032329124716411,0.07706198522998153,0.07635475303475547
ISLAMIBANK,-0.00019214846226250383,1.2691056928461117,0.17293866255906842,0.17230489908210211
ISLAMICFIN,0.00018817389741586601,1.7494971125785677,0.2514224911554953,0.25084886854335386
ISLAMIINS,-5.1804480948733605e-05,1.0813927150304106,0.09259832667134171,0.09190299971859939
ISNLTD,0.000907555972388308,1.0631101123382163,0.04013293075958424,0.03939740043832718
ITC,0.00013237523796484906,1.033782834922174,0.05576730032411592,0.05469186444749197
JAMUNABANK,0.00018465013246205973,1.1575946084029833,0.154290817476472,0.15364276446304392
JAMUNAOIL,-0.0003065107946023823,0.7034041158486669,0.12551303023490856,0.12484292527723417
JANATAINS,-1.2306366058306833e-05,1.1535420518143813,0.07835298200840468,0.07764673908274056
JMISMDL,0.0009045056797271096,0.6823965098230816,0.03350318209810488,0.03276257150967421
JUTESPINN,0.0007389860277944385,0.8277866031024422,0.020653018766435105,0.019902561309551148
KARNAPHULI,-5.2406236412563096e-05,1.0413927406815027,0.09114350861498077,0.09044706685913018
KAY&QUE,0.002228426305443481,0.7593604050142659,0.02116622191724038,0.020416157719475803
KBPPWBIL,-0.0011688502875778937,1.6870045155890119,0.1559568990928547,0.15522675800210461
KDSALTD,-0.00015857501768944544,1.1149873052084487,0.06269524663861348,0.06169492139489807
KEYACOSMET,-0.0010428184523404724,1.196219876616171,0.09822179363143435,0.09753077584877645
KEYADETERG,-0.00024131386599206357,-1.938011383317839e-18,-0.02567372268979007,-0.026459679565414396
KOHINOOR,0.00015184293914291387,0.17820919885108216,0.0026255313130867375,0.001861259689571848
KPCL,0.00018852584047391395,1.211800216960938,0.13292621366585833,0.13226178930851407
KPPL,-0.00042456042335794157,1.2630487027283293,0.07176042425206541,0.07099706933779903
KTL,-9.050475920511479e-05,1.9735021949662257,0.20126028829816023,0.19689559042000815
LAFSURCEML,0.00015814358629140737,1.0027594712552201,0.1108357462940156,0.11015439437546692
LANKABAFIN,-0.0005958507257383987,2.0023429102792485,0.2537844036158319,0.25321259089829606
LEGACYFOOT,0.0014512933621418634,1.0444154850350815,0.03783009736717757,0.037092802422631355
LEXCO,-0.00024131386599206357,-1.938011383317839e-18,-0.02567372268979007,-0.026459679565414396
LHBL,-0.0007450040473554356,1.046681038694769,0.18866808300219606,0.18636969230248557
LIBRAINFU,0.0008071165771844427,0.41076237012962696,0.007355242434753495,0.00659459511094862
LINDEBD,0.00019122914417383683,0.285686681523869,0.016900644445267954,0.016147311605762327
LRGLOBMF1,-2.578831650052168e-05,0.6246859461903722,0.040734615203893876,0.039999545943513626
MAKSONSPIN,-0.0005819003849045535,1.2419186501777795,0.136963148406272,0.1363018174855105
MALEKSPIN,-0.00041352522479022667,0.9630349444131074,0.10057618155255332,0.09988696789857054
MAQENTER,-0.00024131386599206357,-1.938011383317839e-18,-0.02567372268979007,-0.026459679565414396
MAQPAPER,-0.00024131386599206357,-1.938011383317839e-18,-0.02567372268979007,-0.026459679565414396
MARICO,0.0002962125237896977,0.24639461264332957,0.009739726836261897,0.008980906703569325
MATINSPINN,-0.00012120189376512314,0.4511838534723633,0.03087402677274509,0.030128545254877848
MBL1STMF,-0.00013914005258471257,0.5694345468518085,0.03499173045463666,0.034252260516287714
MEGCONMILK,0.000773694338096001,0.7185165226218502,0.017622403486268645,0.016869623718825166
MEGHNACEM,-0.00020334704816678126,1.0962257436078198,0.1152822437472345,0.11460429910642778
MEGHNALIFE,-0.0005462655980894231,1.0764721245775648,0.11882331868109586,0.11814808750767136
MEGHNAPET,0.0008733821195779914,0.5780435303602967,0.010282426493643304,0.009524022222757167
MEGHNASHRM,-0.00024131386599206357,-1.938011383317839e-18,-0.02567372268979007,-0.026459679565414396
MERCANBANK,-7.206928928060044e-05,1.3698471105215924,0.2011695216683721,0.20055739103363512
MERCINS,0.0002227852987998133,1.1053135657920268,0.09505848197331324,0.0943650401970475
METALEXCR,-0.00024131386599206357,-1.938011383317839e-18,-0.02567372268979007,-0.026459679565414396
METROSPIN,-0.0004177298667734539,1.2899255007535069,0.11945580494203845,0.11878105843241549
MHOSSAIN,-0.00024131386599206357,-1.938011383317839e-18,-0.02567372268979007,-0.026459679565414396
MHSML,-0.0006115956284633637,1.1476402412763573,0.08512558382066782,0.08442453062819322
MICEMENT,-0.00030719592536768034,0.733094545062252,0.09874281353713321,0.0980521950034452
MIDASFIN,-5.413547017061987e-05,1.2168272329290275,0.06299768723136967,0.06227967779629784
MIRACLEIND,0.0004331722665518401,0.9251079726243221,0.03890105331633564,0.038164579027689105
MITATEX,-0.00024131386599206357,-1.938011383317839e-18,-0.02567372268979007,-0.026459679565414396
MITHUNKNIT,-0.0012684438526543882,0.9853505519622883,0.06785674735618275,0.06714246133883106
MJLBD,0.0001616095688900047,0.9006588738184219,0.11100364580045119,0.11032242254052815
MLDYEING,0.002188482966283199,1.6772590509721865,0.07240316577650374,0.06824353871720557
MODERNCEM,-0.00024131386599206357,-1.938011383317839e-18,-0.02567372268979007,-0.026459679565414396
MODERNDYE,0.0015629649398684181,0.4601011150101794,0.005837821095714402,0.005076010996937108
MODERNIND,-0.00024131386599206357,-1.938011383317839e-18,-0.02567372268979007,-0.026459679565414396
MONAFOOD,-0.00024131386599206357,-1.938011383317839e-18,-0.02567372268979007,-0.026459679565414396
MONNOCERA,0.0017553186576489072,0.6539042979821484,0.016640860687803682,0.01588732878028476
MONNOFABR,-0.00024131386599206357,-1.938011383317839e-18,-0.02567372268979007,-0.026459679565414396
MONNOJTX,-0.00024131386599206357,-1.938011383317839e-18,-0.02567372268979007,-0.026459679565414396
MONNOSTAF,0.0017846641214408225,0.37428080298941596,0.004750872424162833,0.003988229414526145
MONOSPOOL,-0.00024131386599206357,-1.938011383317839e-18,-0.02567372268979007,-0.026459679565414396
MPETROLEUM,-0.0003278456482365973,0.7460113426942955,0.13326981149163952,0.13260565042764838
MTB,0.0006312480602942196,0.9267519440076568,0.11257779884063368,0.11189778182825094
MTBL,-0.00024131386599206357,-1.938011383317839e-18,-0.02567372268979007,-0.026459679565414396
NAHEEACP,-7.172753136185525e-05,1.3993913530061384,0.12101887500409447,0.11881037971516006
NATLIFEINS,-0.0001126103037791288,0.5546180715663818,0.02535647583248779,0.024609622557263622
NAVANACNG,-0.000146470170524298,1.2132264682794347,0.16214510337800936,0.16150306897446753
NBL,-0.00019635084562610592,1.3361235567416228,0.22252396237439953,0.22192819529575913
NCCBANK,6.991756175492478e-05,1.1063994277665408,0.19165906858162296,0.19103965024337133
NCCBLMF1,-9.137597112434873e-05,0.7573552967883547,0.06014285717031431,0.05942266012600028
NEWLINE,0.0032085390853836774,2.529734263544597,0.22783852834264884,0.21379922885796976
NFML,-0.0008298165337836155,1.6856111848329813,0.1594523116304586,0.15869913269822788
NHFIL,0.0004653844956596474,1.6533441639210127,0.16634929818342348,0.16571048538509658
NILOYCEM,-0.00024131386599206357,-1.938011383317839e-18,-0.02567372268979007,-0.026459679565414396
NITOLINS,-8.768152592082486e-05,0.6402355954840198,0.03285967781357435,0.032118574118412235
NLI1STMF,0.00011793094997047794,0.3596262523070008,0.028685917704599828,0.027941615725829316
NORTHERN,0.0021203861682552254,0.3479706964066382,0.004730291475444459,0.003967632694965806
NORTHRNINS,-0.0003226985686435937,1.2697108980861223,0.12404730901667305,0.12337608090097696
NPOLYMAR,0.0005266898101714179,0.608858749800736,0.0256951485259711,0.0249485547700522
NTC,-0.00016234935499215666,0.2765115460170115,0.008775205936085051,0.008015646706917234
NTLTUBES,-3.4492768539768874e-05,0.9171896117841047,0.05492327358618743,0.05419907686096603
NURANI,-0.0001644164400676831,1.3445766824230567,0.11554358048902036,0.11389654805045246
OAL,-0.0014305043850784864,1.7467012729325568,0.19402340697416387,0.1932246194686874
OCL,-0.00024131386599206357,-1.938011383317839e-18,-0.02567372268979007,-0.026459679565414396
OIMEX,-0.002226982881423604,1.35384902455333,0.11527887133004555,0.11323090575442063
OLYMPIC,-8.524877934953454e-05,0.2745950765281796,0.012899569841543723,0.012143171044487366
OLYMPIC ,-0.0001206673739916085,0.41538117973674427,0.03965691131106275,0.03880855169207953
ONEBANKLTD,-0.00013116732219065706,1.4852967730134679,0.25026474366909346,0.24969023389412726
ORIONINFU,0.000518855290303935,1.1113631871175298,0.0923215374478199,0.09162599839605579
ORIONPHARM,-0.0003602623153797867,1.2066620169091717,0.2232970126957986,0.22270183799288346
PADMACEM,-0.00024131386599206357,-1.938011383317839e-18,-0.02567372268979007,-0.026459679565414396
PADMALIFE,-0.0008588975368372758,0.836256952383026,0.04629761035612989,0.04556680392728396
PADMAOIL,-0.0003722217586152815,0.7468062628774151,0.1255567429382456,0.12488667147689558
PADMAPRINT,-0.00024131386599206357,-1.938011383317839e-18,-0.02567372268979007,-0.026459679565414396
PAPERPROC,-0.00024131386599206357,-1.938011383317839e-18,-0.02567372268979007,-0.026459679565414396
PARAMOUNT,0.000168078949085991,1.0469081006901313,0.07737056602243819,0.07666357028758941
PDL,-0.0005467536427182837,1.3199615218404768,0.11102598469684721,0.10958049849310214
PENINSULA,-6.822046675110977e-05,1.406532124258206,0.11437470228829927,0.11366902476024221
PEOPLESINS,-0.0002296867332174682,1.0657371950447725,0.09412401295519401,0.09342985511071522
PERFUMCHM,-0.00024131386599206357,-1.938011383317839e-18,-0.02567372268979007,-0.026459679565414396
PETROSYNTH,-0.00024131386599206357,-1.938011383317839e-18,-0.02567372268979007,-0.026459679565414396
PF1STMF,0.0003368724799490119,0.8431520945279296,0.05535311568751233,0.05462924834321148
PHARMACO,-0.00024131386599206357,-1.938011383317839e-18,-0.02567372268979007,-0.026459679565414396
PHARMAID,0.0009571563799218405,0.4911216815928636,0.018287779503131874,0.017535509602367938
PHENIXINS,-0.000239460106224652,1.0706731885137324,0.09405819314578512,0.09336398486467068
PHENIXLETH,-0.00024131386599206357,-1.938011383317839e-18,-0.02567372268979007,-0.026459679565414396
PHOENIXFIN,5.658392527874975e-05,1.3159007040510657,0.1643125391098511,0.1636721655766019
PHPMF1,-0.00019373860177356,0.8480343277065929,0.07497295845765295,0.0742641254756281
PIONEERINS,-0.0002951870107920696,0.9594514010616954,0.09077879520498877,0.0900820739752608
PLFSL,-0.0012174305727276704,1.6013585108098871,0.1695379901881905,0.16890162083201277
POPULAR1MF,-0.0002708357264110689,0.7922114404263958,0.07230960222089244,0.0715987283528624
POPULARLIF,-0.00045916454001103613,0.8554537181649267,0.04714704148390392,0.04641688596013671
POWERGRID,0.00016963141312399883,0.9566782918088458,0.1162626685232534,0.11558547516579987
PRAGATIINS,-0.00010968870072637986,1.0172304911321448,0.07781575402231156,0.07710909942769262
PRAGATILIF,-2.6091111669135864e-05,0.6941685481575063,0.027845850388898308,0.027100904680383953
PREMIERBAN,0.00018421899634709434,1.4856023681111445,0.2295314692378726,0.22894107189629243
PREMIERCEM,-0.00014286530811104988,0.78211316858678,0.05592861511000935,0.05520518876143454
PREMIERLEA,4.5323064038376394e-05,1.4233804626814421,0.12785027612960087,0.12718196216494915
PRIME1ICBA,0.0001583008265316764,0.7512194746234452,0.0571292074389651,0.05640670108451218
PRIMEBANK,-9.879261814307298e-05,1.1828126960581624,0.17572273401386573,0.1750911039249874
PRIMEFIN,-0.0006298024890689343,1.367359068303609,0.16305779956735322,0.16241646454786451
PRIMEINSUR,7.254744877124687e-05,0.9211492086802183,0.053721095713780476,0.05299597777946152
PRIMELIFE,-0.000314762695966485,1.0411033904754048,0.06658357677349303,0.06586831514649949
PRIMETEX,0.0003080449452673536,1.2325862477913287,0.09438435235741405,0.09369039400673007
PROGRESLIF,-3.281336934353472e-05,0.5005098270180608,0.011895924258424118,0.011138756384292625
PROVATIINS,0.00010334505497738973,1.0771846263139742,0.07184434379061211,0.07113311340271211
PTL,0.00041082998013940576,1.1355981265040938,0.09627928139267994,0.09558677509489655
PUBALIBANK,-0.00013497031925029386,0.926052333606986,0.12926888938915215,0.12860166248446947
PURABIGEN,-2.3879582298883048e-05,1.2294804145238853,0.11484905253754629,0.11417077594945246
QSMDRYCELL,0.0004535796198335846,0.8467482622810554,0.062226391047831675,0.061507790581201593
QSMSILK,-0.00024131386599206357,-1.938011383317839e-18,-0.02567372268979007,-0.026459679565414396
QSMTEX,-0.00024131386599206357,-1.938011383317839e-18,-0.02567372268979007,-0.026459679565414396
QUASEMIND,-0.0012597997459931104,1.6486146863510251,0.21162649959391566,0.2093931469015472
QUEENSOUTH,0.0005769085039406462,1.0755932645361985,0.046234875993683144,0.04346230295878106
RAHIMAFOOD,0.0013144483373287298,0.6539344222992844,0.01906327668648844,0.018311601036439695
RAHIMTEXT,0.00015127918663950275,0.2843731664772571,0.005066440876625111,0.004304039681894523
RAHMANCHEM,-0.00024131386599206357,-1.938011383317839e-18,-0.02567372268979007,-0.026459679565414396
RAKCERAMIC,-0.00022577426449737722,1.0967130789921278,0.14753065180415914,0.14687741858715075
RANFOUNDRY,0.00021968650449119496,0.5439400403298994,0.031691098031453646,0.030949098872857017
RANGAFOOD,-0.00024131386599206357,-1.938011383317839e-18,-0.02567372268979007,-0.026459679565414396
RASPIT,-0.00024131386599206357,-1.938011383317839e-18,-0.02567372268979007,-0.026459679565414396
RASPITDATA,-0.00024131386599206357,-1.938011383317839e-18,-0.02567372268979007,-0.026459679565414396
RDFOOD,-5.492741987622443e-05,1.4156812626656732,0.12542479879759538,0.12475462622962419
RECKITTBEN,0.000770159058703685,0.16439353291506012,0.0028064795240190232,0.0020423465581369538
REGENTTEX,-0.00031075565031100894,1.5842290601485258,0.10808116065412632,0.10708571552092783
RELIANCE1,7.642010178608827e-05,0.6688789448685164,0.06147411804207392,0.0607549411210333
RELIANCINS,-0.00017894235633201307,0.4006720338432781,0.012978227398453557,0.012221888875387221
RENATA,3.9455585458214034e-05,0.37076000386664787,0.03309131669026677,0.03235039049615962
RENWICKJA,0.0012686322107878982,0.5371602851894999,0.015530422963781265,0.014776040146128988
REPUBLIC,-0.0001568649329241984,1.2244026996534794,0.08773685047213098,0.08703779825027047
RNSPIN,-0.0010326656829369595,1.3249325244161725,0.10864380839866083,0.10796077683421534
ROSEHEAVEN,-0.00024131386599206357,-1.938011383317839e-18,-0.02567372268979007,-0.026459679565414396
RSRMSTEEL,-0.00024817391186375076,1.335086099169275,0.1425710873879672,0.141851163867722
RUNNERAUTO,0.00039916808144282805,1.8856136443286775,0.11874249263827252,0.10380592471688732
RUPALIBANK,-0.0002466181781944052,1.4736707980923878,0.13665454233160945,0.1359929749310972
RUPALIINS,-0.0001482015893387985,1.2514150904196983,0.12759123155333996,0.1269227190870973
RUPALILIFE,-0.00039244150186703187,1.0267340535308496,0.06757130296913738,0.06685679822045465
SAFKOSPINN,-1.0217402609972329e-05,1.2432175788157904,0.08838882106995505,0.08769026844242245
SAIFPOWER,-0.0007722254850137984,1.0365962557992852,0.0634631577087138,0.06267349763932817
SAIHAMCOT,0.00026860985567081394,1.1950736218989175,0.11444151394427315,0.11376292506606944
SAIHAMTEX,0.0004666669129784401,0.9375376696979788,0.06190502619212401,0.06118617946889959
SAJIBKNIT,-0.00024131386599206357,-1.938011383317839e-18,-0.02567372268979007,-0.026459679565414396
SALAMCRST,-9.855546330891365e-05,1.316353918898912,0.16680722226265488,0.16616876036400552
SALEHCARPT,-0.00024131386599206357,-1.938011383317839e-18,-0.02567372268979007,-0.026459679565414396
SALVOCHEM,-6.080370516032475e-06,1.4916185331246203,0.15392991132174016,0.15328158175187168
SAMATALETH,0.0011271530108489705,0.6683386781712717,0.013707920032067555,0.012952140660444589
SAMORITA,-0.0002645214780229376,0.7875600531588701,0.07311980606960644,0.07240955304743746
SANDHANINS,-0.0008573774668226921,0.8897896254325284,0.0725476208977549,0.07183692941951558
SAPORTL,0.00018062527673261286,1.4423932506839887,0.15341993177480873,0.15277121141601546
SAVAREFR,0.001064840729557886,0.579745418201072,0.008665134911239214,0.007905491336458459
SEAPEARL,-0.008663857436031569,0.4874218527108441,0.00903147533866,-0.03060726564779359
SEBL1STMF,0.00010503074513681491,0.34282447666340954,0.026906453313384482,0.0261607877603679
SEMLFBSLGF,0.006611820979322537,-0.35309612500809506,0.0019393905635204378,-0.007133887704083852
SEMLIBBLSF,-4.921372326220565e-05,0.4114282328938458,0.006807071460814718,0.005184207198495772
SEMLLECMF,-0.00047617100877519504,0.6275433314089713,0.01850141572819175,0.017378419636347564
SHAHJABANK,0.0004018153841354219,1.1173123872417705,0.1598334520551975,0.1591896462713317
SHASHADNIM,0.00029762431440712406,1.1200587317959605,0.092835586434038,0.09199794616297063
SHEPHERD,-0.00017074192314537042,0.9801080673488605,0.06782305145686363,0.0662563675097323
SHINEPUKUR,-0.00024131386599206357,-1.938011383317839e-18,-0.02567372268979007,-0.026459679565414396
SHURWID,5.786793906748939e-06,1.3385230330069238,0.07531136141424721,0.07454142915897177
SHYAMPSUG,0.0013690473685867303,0.5387241844719909,0.007926446709163093,0.007166237089783145
SIBL,7.228866584973221e-05,0.9490928081055388,0.11343412691991106,0.11275476609762747
SILCOPHL,0.008576924837912293,0.8756073848512714,0.03866135677037674,0.018207343084640115
SILVAPHL,-0.00033618012727616497,1.7624984515660493,0.14321081701285354,0.13905164622165378
SIMTEX,-7.580471522019845e-05,1.1640139494671329,0.08879750313140267,0.08779728085163463
SINGERBD,5.325373059962293e-05,0.7516272856677803,0.0620996421022042,0.06138094450994536
SINOBANGLA,0.0011193071924456017,1.0059613545039514,0.05482246149818981,0.05409818752232631
SKTRIMS,0.0012572268893805084,1.3677106120746987,0.06598340685076065,0.06244546521004368
SOCIALINV,-0.00024131386599206357,-1.938011383317839e-18,-0.02567372268979007,-0.026459679565414396
SONALIANSH,0.0011520070762984418,0.816194369284028,0.034065709473175665,0.03332552994020488
SONALIPAPR,-0.00024131386599206357,-1.938011383317839e-18,-0.02567372268979007,-0.026459679565414396
SONARBAINS,0.00040530884623625967,0.9950466987740951,0.05691040029564942,0.05618772627288737
SONARGAON,0.0010140499592074263,0.9695909803062345,0.03498378067968988,0.0342443046495593
SOUTHEASTB,-0.00017428299046630877,1.1615386957174851,0.22567655115874585,0.2250831998569518
SPCERAMICS,0.00018063099039362628,1.4394844778228204,0.11759346421241623,0.11691729062177436
SPCL,0.0009370426515094598,1.1085341194156977,0.06147894211044136,0.06071839019967196
SPPCL,-0.0003629628500120367,0.7406101518654291,0.12099232153752859,0.12031875243525847
SQUARETEXT,-0.0008041038182525318,0.5414123321362763,0.08732945930275837,0.08663009490375662
SQURPHARMA,-0.00016184197345611522,0.5751397499400859,0.12809658822912817,0.12742846300938038
SREEPURTEX,-0.00024131386599206357,-1.938011383317839e-18,-0.02567372268979007,-0.026459679565414396
SSSTEEL,-0.0008443418429638857,1.8447783830308753,0.16666320520977518,0.16071079953270218
STANCERAM,0.0020022458799522796,0.5055680203684635,0.01138637913699192,0.010628820806828698
STANDARINS,2.8733134825636818e-05,0.5855243224935017,0.01720759250645376,0.01645449487619044
STANDBANKL,-0.00020260389654619962,1.3343572015697565,0.22947870554828997,0.22888826777476368
STYLECRAFT,0.000637531610845412,0.3102764902245516,0.0028579670406508884,0.002093873528804635
SUMITPOWER,0.0001216087937394389,1.144870639395447,0.1839409757186684,0.18331564313301218
SUNLIFEINS,-0.0008102378714372971,1.0348719297393427,0.07075011309073509,0.07003804421187731
TAKAFULINS,4.264594183971933e-05,1.1240178847002082,0.08763709975717793,0.08693797109798795
TALLUSPIN,-0.0012111951551511792,0.9151546175298414,0.047848672470161335,0.04711905459465948
TAMIJTEX,-0.00024131386599206357,-1.938011383317839e-18,-0.02567372268979007,-0.026459679565414396
TBL,-0.00024131386599206357,-1.938011383317839e-18,-0.02567372268979007,-0.026459679565414396
TITASGAS,-0.0005949910594938501,0.8202073485636387,0.14117397925430675,0.1405158750238502
TOSRIFA,-0.00044608204629819405,1.3004948205317277,0.08984669814110258,0.0889499953806504
TRIPTI,-0.00024131386599206357,-1.938011383317839e-18,-0.02567372268979007,-0.026459679565414396
TRUSTB1MF,-0.0003732957752431488,0.9299361409755933,0.09692912731631531,0.09623711898475684
TRUSTBANK,0.0005874677321496388,1.3232376773949992,0.1913223474676906,0.1907026711055968
TULIPDAIRY,-0.00024131386599206357,-1.938011383317839e-18,-0.02567372268979007,-0.026459679565414396
TUNGHAI,-0.0015025835263061513,1.2658076811664096,0.09957255862497005,0.09882593553925278
UCB,-0.00034889364440724596,1.1937179491557373,0.20289430602286118,0.20201157546474702
UCBL,-0.00016017440659360204,0.49888563942014924,0.09135027649437055,0.09065399318133938
ULC,-3.7711070795331916e-05,0.1778151460813918,0.03467907825746719,0.033939368738890474
UNIONCAP,-0.0006097785609303657,1.7926768850541486,0.22667291205778262,0.22608032425093028
UNIQUEHRL,-0.00024988006715255355,0.9996822777575343,0.13561354692456518,0.13495118182642307
UNITEDAIR,-0.0011183474529959901,1.423200390461024,0.10944341587826933,0.10876099703986186
UNITEDFIN,-0.00027391143855687387,1.5799233435598081,0.2269134235233291,0.2262262354553498
UNITEDINS,0.0006983587176161959,1.0721278499987739,0.05352210217121667,0.05279683175142447
UPGDCL,0.0010962680175381485,0.7106594533176709,0.040975704333024776,0.04007436570927758
USMANIAGL,-0.00037340566089559183,0.922360924443469,0.06669664422864052,0.06598146924337511
UTTARABANK,5.563379639860237e-05,1.402281456510129,0.24080114224289118,0.24021938066606574
UTTARAFIN,-0.00015649198314690203,0.965940697526474,0.16903432389546225,0.1683975685881024
VAMLBDMF1,-0.0007091713322641404,0.410185634738556,0.010442859557178386,0.009309346223337789
VAMLRBBF,-0.0006616287687247447,0.2430664662108831,0.005442420425785688,0.003933228347524409
VFSTDL,0.0010134300617810192,1.138816773653674,0.04580452866970919,0.04163773621848532
WATACHEM,0.005269005948513076,0.5884716986079406,0.0003930475709837955,-0.0003729347680423434
WMSHIPYARD,-0.0007946623708963839,1.26374991911633,0.09952461979198435,0.09875300421339994
WONDERTOYS,-0.00024131386599206357,-1.938011383317839e-18,-0.02567372268979007,-0.026459679565414396
YPL,-0.0012826133623747304,1.5706384909458773,0.15148533698563893,0.15029024591097084
ZAHEENSPIN,-0.0007065306845050787,1.283056400563058,0.09906436487061565,0.09822236894993397
ZAHINTEX,-0.0007041315195182112,1.2749669648074016,0.1332192209934533,0.13255502116279694
ZEALBANGLA,0.0013824010798559742,0.19799415652927546,0.001148584473537495,0.0003831810899922461
